color,file_name,file_type,font,is_bold,is_italic,page_number,size,text
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,Convolutional
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,O
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,k
0,sample.pdf,pdf,CMSY10,False,False,6,9.962599754333496, ·
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, n
0,sample.pdf,pdf,CMSY10,False,False,6,9.962599754333496, ·
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, d
0,sample.pdf,pdf,CMR7,False,False,6,6.973800182342529,2
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,)
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,O
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(1)
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,O
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,log
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,k
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,n
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,))
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,Self-Attention (restricted)
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,O
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,r
0,sample.pdf,pdf,CMSY10,False,False,6,9.962599754333496, ·
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, n
0,sample.pdf,pdf,CMSY10,False,False,6,9.962599754333496, ·
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, d
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,)
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,O
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(1)
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,O
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,n/r
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,)
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.862470626831055,bottoms of the encoder and decoder stacks. The positional encodings have the same dimension
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,6.973800182342529,model
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.927669525146484,"as the embeddings, so that the two can be summed. There are many choices of positional encodings,"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,learned and ﬁxed [8].
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,"In this work, we use sine and cosine functions of different frequencies:"
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,PE
0,sample.pdf,pdf,CMR7,False,False,6,6.973800182342529,(
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,"pos,"
0,sample.pdf,pdf,CMR7,False,False,6,6.973800182342529,2
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,i
0,sample.pdf,pdf,CMR7,False,False,6,6.973800182342529,)
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496, =
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, sin
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,pos/
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,10000
0,sample.pdf,pdf,CMR7,False,False,6,6.973800182342529,2
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,i/d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,4.981299877166748,model
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,)
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,PE
0,sample.pdf,pdf,CMR7,False,False,6,6.973800182342529,(
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,"pos,"
0,sample.pdf,pdf,CMR7,False,False,6,6.973800182342529,2
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,i
0,sample.pdf,pdf,CMR7,False,False,6,6.973800182342529,+1)
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496, =
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, cos
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,pos/
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,10000
0,sample.pdf,pdf,CMR7,False,False,6,6.973800182342529,2
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,i/d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,4.981299877166748,model
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,)
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.95761775970459,where
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, pos
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.95761775970459, is the position and
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, i
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.95761775970459," is the dimension. That is, each dimension of the positional encoding"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.862470626831055,corresponds to a sinusoid. The wavelengths form a geometric progression from
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496, 2
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,π
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.862470626831055, to
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496, 10000
0,sample.pdf,pdf,CMSY10,False,False,6,9.962599754333496, ·
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496, 2
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,π
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.862470626831055,. We
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293,chose this function because we hypothesized it would allow the model to easily learn to attend by
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293,"relative positions, since for any ﬁxed offset"
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293,","
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, PE
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,pos
0,sample.pdf,pdf,CMR7,False,False,6,6.973800182342529,+
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293, can be represented as a linear function of
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,PE
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,pos
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,.
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.96757984161377,We also experimented with using learned positional embeddings [
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,8
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.96757984161377,"] instead, and found that the two"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293,versions produced nearly identical results (see Table 3 row (E)). We chose the sinusoidal version
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.947644233703613,because it may allow the model to extrapolate to sequence lengths longer than the ones encountered
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,during training.
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,6,11.9552001953125,4
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,6,11.9552001953125,Why Self-Attention
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293,In this section we compare various aspects of self-attention layers to the recurrent and convolu-
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.041984558105469,tional layers commonly used for mapping one variable-length sequence of symbol representations
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,x
0,sample.pdf,pdf,CMR7,False,False,6,6.973800182342529,1
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,", ..., x"
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,n
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,)
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293, to another sequence of equal length
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496, (
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,z
0,sample.pdf,pdf,CMR7,False,False,6,6.973800182342529,1
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,", ..., z"
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,n
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,)
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293,", with"
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, x
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,i
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,", z"
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,i
0,sample.pdf,pdf,CMSY10,False,False,6,9.962599754333496, ∈
0,sample.pdf,pdf,MSBM10,False,False,6,9.962599754333496, R
0,sample.pdf,pdf,CMMI7,False,False,6,6.973800182342529,d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293,", such as a hidden"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.952631950378418,layer in a typical sequence transduction encoder or decoder. Motivating our use of self-attention we
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,consider three desiderata.
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.96757984161377,One is the total computational complexity per layer. Another is the amount of computation that can
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,"be parallelized, as measured by the minimum number of sequential operations required."
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.017244338989258,The third is the path length between long-range dependencies in the network. Learning long-range
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.022196769714355,dependencies is a key challenge in many sequence transduction tasks. One key factor affecting the
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293,ability to learn such dependencies is the length of the paths forward and backward signals have to
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.037040710449219,traverse in the network. The shorter these paths between any combination of positions in the input
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.9176664352417,"and output sequences, the easier it is to learn long-range dependencies ["
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,11
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.9176664352417,]. Hence we also compare
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.96757984161377,the maximum path length between any two input and output positions in networks composed of the
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,different layer types.
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.862470626831055,"As noted in Table 1, a self-attention layer connects all positions with a constant number of sequentially"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293,"executed operations, whereas a recurrent layer requires"
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, O
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496,n
0,sample.pdf,pdf,CMR10,False,False,6,9.962599754333496,)
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293, sequential operations. In terms of
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293,"computational complexity, self-attention layers are faster than recurrent layers when the sequence"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293,length
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, n
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293, is smaller than the representation dimensionality
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, d
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,10.061732292175293,", which is most often the case with"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.9176664352417,"sentence representations used by state-of-the-art models in machine translations, such as word-piece"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.992443084716797,[
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,31
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.992443084716797,] and byte-pair [
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,25
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.992443084716797,] representations. To improve computational performance for tasks involving
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.862470626831055,"very long sequences, self-attention could be restricted to considering only a neighborhood of size"
0,sample.pdf,pdf,CMMI10,False,False,6,9.962599754333496, r
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.862470626831055, in
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,6,9.962599754333496,6
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.862470626831055,the input sequence centered around the respective output position. This would increase the maximum
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,path length to
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, O
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,n/r
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496,)
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,. We plan to investigate this approach further in future work.
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.987475395202637,A single convolutional layer with kernel width
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, k < n
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.987475395202637, does not connect all pairs of input and output
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.862470626831055,positions. Doing so requires a stack of
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, O
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,n/k
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496,)
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.862470626831055," convolutional layers in the case of contiguous kernels,"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,or
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, O
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,log
0,sample.pdf,pdf,CMMI7,False,False,7,6.973800182342529,k
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,n
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496,))
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293, in the case of dilated convolutions [
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,15
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,"], increasing the length of the longest paths"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.012289047241211,between any two positions in the network. Convolutional layers are generally more expensive than
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,"recurrent layers, by a factor of"
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, k
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,. Separable convolutions [
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,6
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,"], however, decrease the complexity"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,"considerably, to"
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, O
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496,(
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,k
0,sample.pdf,pdf,CMSY10,False,False,7,9.962599754333496, ·
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, n
0,sample.pdf,pdf,CMSY10,False,False,7,9.962599754333496, ·
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, d
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496, +
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, n
0,sample.pdf,pdf,CMSY10,False,False,7,9.962599754333496, ·
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, d
0,sample.pdf,pdf,CMR7,False,False,7,6.973800182342529,2
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496,)
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,. Even with
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, k
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496, =
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, n
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,", however, the complexity of a separable"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.927669525146484,"convolution is equal to the combination of a self-attention layer and a point-wise feed-forward layer,"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,the approach we take in our model.
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.862470626831055,"As side beneﬁt, self-attention could yield more interpretable models. We inspect attention distributions"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.9126615524292,from our models and present and discuss examples in the appendix. Not only do individual attention
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.862470626831055,"heads clearly learn to perform different tasks, many appear to exhibit behavior related to the syntactic"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,and semantic structure of the sentences.
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,7,11.9552001953125,5
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,7,11.9552001953125,Training
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,This section describes the training regime for our models.
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,7,9.962599754333496,5.1
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,7,9.962599754333496,Training Data and Batching
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,We trained on the standard WMT 2014 English-German dataset consisting of about 4.5 million
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,sentence pairs. Sentences were encoded using byte-pair encoding [
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,3
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,"], which has a shared source-"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.92266845703125,"target vocabulary of about 37000 tokens. For English-French, we used the signiﬁcantly larger WMT"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.987475395202637,2014 English-French dataset consisting of 36M sentences and split tokens into a 32000 word-piece
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.862470626831055,vocabulary [
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,31
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.862470626831055,]. Sentence pairs were batched together by approximate sequence length. Each training
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,batch contained a set of sentence pairs containing approximately 25000 source tokens and 25000
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,target tokens.
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,7,9.962599754333496,5.2
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,7,9.962599754333496,Hardware and Schedule
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,We trained our models on one machine with 8 NVIDIA P100 GPUs. For our base models using
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.982504844665527,"the hyperparameters described throughout the paper, each training step took about 0.4 seconds. We"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.862470626831055,"trained the base models for a total of 100,000 steps or 12 hours. For our big models,(described on the"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,"bottom line of table 3), step time was 1.0 seconds. The big models were trained for 300,000 steps"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,(3.5 days).
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,7,9.962599754333496,5.3
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,7,9.962599754333496,Optimizer
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.041984558105469,We used the Adam optimizer [
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,17
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.041984558105469,] with
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, β
0,sample.pdf,pdf,CMR7,False,False,7,6.973800182342529,1
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496, = 0
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,.
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496,9
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.041984558105469,","
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, β
0,sample.pdf,pdf,CMR7,False,False,7,6.973800182342529,2
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496, = 0
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,.
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496,98
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.041984558105469, and
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, ϵ
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496, = 10
0,sample.pdf,pdf,CMSY7,False,False,7,6.973800182342529,−
0,sample.pdf,pdf,CMR7,False,False,7,6.973800182342529,9
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.041984558105469,. We varied the learning
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,"rate over the course of training, according to the formula:"
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,lrate
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496, =
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, d
0,sample.pdf,pdf,CMSY7,False,False,7,6.973800182342529,−
0,sample.pdf,pdf,CMR7,False,False,7,6.973800182342529,0
0,sample.pdf,pdf,CMMI7,False,False,7,6.973800182342529,.
0,sample.pdf,pdf,CMR7,False,False,7,6.973800182342529,5
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,6.973800182342529,model
0,sample.pdf,pdf,CMSY10,False,False,7,9.962599754333496, 
0,sample.pdf,pdf,CMSY10,False,False,7,9.962599754333496,·
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496, min(
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,step
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,_
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,num
0,sample.pdf,pdf,CMSY7,False,False,7,6.973800182342529,−
0,sample.pdf,pdf,CMR7,False,False,7,6.973800182342529,0
0,sample.pdf,pdf,CMMI7,False,False,7,6.973800182342529,.
0,sample.pdf,pdf,CMR7,False,False,7,6.973800182342529,5
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,", step"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,_
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,num
0,sample.pdf,pdf,CMSY10,False,False,7,9.962599754333496, ·
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, warmup
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,_
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,steps
0,sample.pdf,pdf,CMSY7,False,False,7,6.973800182342529,−
0,sample.pdf,pdf,CMR7,False,False,7,6.973800182342529,1
0,sample.pdf,pdf,CMMI7,False,False,7,6.973800182342529,.
0,sample.pdf,pdf,CMR7,False,False,7,6.973800182342529,5
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496,)
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,(3)
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.017244338989258,This corresponds to increasing the learning rate linearly for the ﬁrst
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496, warmup
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,_
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,steps
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.017244338989258," training steps,"
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,10.061732292175293,and decreasing it thereafter proportionally to the inverse square root of the step number. We used
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,warmup
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,_
0,sample.pdf,pdf,CMMI10,False,False,7,9.962599754333496,steps
0,sample.pdf,pdf,CMR10,False,False,7,9.962599754333496, = 4000
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,.
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,7,9.962599754333496,5.4
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,7,9.962599754333496,Regularization
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,We employ three types of regularization during training:
0,sample.pdf,pdf,NimbusRomNo9L-Medi,False,False,7,9.962599754333496,Residual Dropout
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.927669525146484,We apply dropout [
0,sample.pdf,pdf,NimbusRomNo9L-Regu,False,False,7,9.962599754333496,27
